l30_4,county,countyname,pop2011_13,state_flag,Avg_ELITotal_11_13,Avg_Units_11_13,Avg_units_hud_12_13,Avg_Units_No_Assist_11_13,Gap_11_to_13,Gap_11_to_13_No_Assist,per100,per100_No_Assist,State_Avg_ELITotal_11_13,State_Avg_Units_11_13,State_Avg_units_hud_12_13,State_Avg_Units_No_Assist_11_13,State_Gap_11_to_13,State_Gap_11_to_13_No_Assist,State_per100,State_per100_No_Assist
21850,19153,Polk County,444498,0,16619.69116,4330.396142,2235,2095.396142,12289.29502,14524.29502,26.05581596,12.60791264,,,,,,,,
21800,19155,Pottawattamie County,93006,0,4015.176771,1473.669092,993,480.6690919,2541.507679,3534.507679,36.70247105,11.97130585,,,,,,,,
20950,19157,Poweshiek County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19159,Ringgold County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19161,Sac County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
18950,19163,Scott County,168685,0,5701,1392.333333,959.5,432.8333333,4308.666667,5268.166667,24.42261592,7.59223528,,,,,,,,
17950,19165,Shelby County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
19150,19167,Sioux County,34315,0,292.9029312,155.5853467,115.5,40.08534669,137.3175845,252.8175845,53.11839867,13.68553962,,,,,,,,
22450,19169,Story County,91623,0,7594.877805,1675.002705,329,1346.002705,5919.8751,6248.8751,22.05437333,17.7225064,,,,,,,,
17950,19171,Tama County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19173,Taylor County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19175,Union County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19177,Van Buren County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19179,Wapello County,35405,0,1242.007541,690.7351543,376,314.7351543,551.2723864,927.2723864,55.61440907,25.34084085,,,,,,,,
21850,19181,Warren County,46971,0,742.3126275,164.4650404,206.5,0,577.8475872,742.3126275,22.15576487,0,,,,,,,,
19300,19183,Washington County,21928,0,534.4365606,263.5483633,79.5,184.0483633,270.8881973,350.3881973,49.31331101,34.4378317,,,,,,,,
17950,19185,Wayne County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19187,Webster County,37317,0,1597.073026,705.182669,396.5,308.682669,891.8903569,1288.390357,44.15469158,19.3280247,,,,,,,,
18650,19189,Winnebago County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
19600,19191,Winneshiek County,21032,0,535.6733791,199.578941,76,123.578941,336.0944381,412.0944381,37.2575806,23.06983057,,,,,,,,
17950,19193,Woodbury County,102284,0,3663.506695,1686.787215,1059,627.7872152,1976.719479,3035.719479,46.042968,17.1362377,,,,,,,,
18050,19195,Worth County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
17950,19197,Wright County,,1,,,,,,,,,16750.71818,7846.63227,3600,4246.63227,8904.085914,12504.08591,46.84355729,25.35194147
16550,20001,Allen County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20003,Anderson County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16850,20005,Atchison County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20007,Barber County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20009,Barton County,27598,0,670.6810197,250.7390388,177,73.73903879,419.9419809,596.9419809,37.3857365,10.9946512,,,,,,,,
16550,20011,Bourbon County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20013,Brown County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18950,20015,Butler County,65798,0,1178.327028,423.7456417,296,127.7456417,754.5813862,1050.581386,35.96163303,10.8412723,,,,,,,,
17400,20017,Chase County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20019,Chautauqua County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20021,Cherokee County,21194,0,414.3095979,149.8335273,68.5,81.33352729,264.4760706,332.9760706,36.16462859,19.63109899,,,,,,,,
16550,20023,Cheyenne County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18300,20025,Clark County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17900,20027,Clay County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20029,Cloud County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18250,20031,Coffey County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20033,Comanche County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20035,Cowley County,36221,0,1349.36283,481.7443856,208.5,273.2443856,867.6184444,1076.118444,35.70161967,20.24988235,,,,,,,,
16550,20037,Crawford County,39250,0,1845.466043,670.9849105,405,265.9849105,1174.481133,1579.481133,36.35856173,14.41288565,,,,,,,,
16550,20039,Decatur County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18100,20041,Dickinson County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17750,20043,Doniphan County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
21250,20045,Douglas County,113246,0,6475.714589,1191.664324,674.5,517.1643237,5284.050266,5958.550266,18.40205134,7.986212433,,,,,,,,
16550,20047,Edwards County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20049,Elk County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
19550,20051,Ellis County,28977,0,1150.08316,478.9694352,195,283.9694352,671.1137245,866.1137245,41.64650453,24.69120888,,,,,,,,
17250,20053,Ellsworth County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18100,20055,Finney County,37119,0,878.2047715,337.3833723,182,155.3833723,540.8213992,722.8213992,38.41739231,17.6932963,,,,,,,,
16650,20057,Ford County,34624,0,591.3785612,226.0654474,178,48.06544742,365.3131137,543.3131137,38.22685878,8.127695283,,,,,,,,
18800,20059,Franklin County,25824,0,1070.736803,479.7830251,198,281.7830251,590.953778,788.953778,44.80867975,26.31674043,,,,,,,,
18350,20061,Geary County,37025,0,1154.865172,195.9781348,191,4.978134751,958.8870371,1149.887037,16.96978483,0.431057657,,,,,,,,
16550,20063,Gove County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18300,20065,Graham County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
19400,20067,Grant County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18850,20069,Gray County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
19100,20071,Greeley County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20073,Greenwood County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20075,Hamilton County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20077,Harper County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18950,20079,Harvey County,34761,0,866.7548404,263.1734153,328,0,603.5814252,866.7548404,30.36307419,0,,,,,,,,
19100,20081,Haskell County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17150,20083,Hodgeman County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18650,20085,Jackson County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18650,20087,Jefferson County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20089,Jewell County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
21350,20091,Johnson County,559881,0,11517.66667,1966.333333,1611,355.3333333,9551.333333,11162.33333,17.07232368,3.085115619,,,,,,,,
16550,20093,Kearny County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17600,20095,Kingman County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20097,Kiowa County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20099,Labette County,21179,0,580.9862712,212.7184991,166,46.71849907,368.2677722,534.2677722,36.61334348,8.041239765,,,,,,,,
17150,20101,Lane County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
21350,20103,Leavenworth County,77668,0,1557.1449,629.7816765,422,207.7816765,927.3632237,1349.363224,40.44464176,13.34375988,,,,,,,,
16550,20105,Lincoln County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
21350,20107,Linn County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17150,20109,Logan County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20111,Lyon County,33570,0,1878.71468,681.685151,144.5,537.185151,1197.029529,1341.529529,36.28465558,28.59322688,,,,,,,,
21550,20113,McPherson County,29374,0,489.516702,163.1724576,139,24.17245755,326.3442445,465.3442445,33.333379,4.938025087,,,,,,,,
17800,20115,Marion County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17950,20117,Marshall County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16800,20119,Meade County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
21350,20121,Miami County,32701,0,967.2832145,330.1683851,223.5,106.6683851,637.1148294,860.6148294,34.13357951,11.02762702,,,,,,,,
17350,20123,Mitchell County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20125,Montgomery County,34464,0,1127.567904,409.1265358,286.5,122.6265358,718.4413678,1004.941368,36.28398205,10.87531273,,,,,,,,
17200,20127,Morris County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17150,20129,Morton County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18200,20131,Nemaha County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20133,Neosho County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17750,20135,Ness County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17150,20137,Norton County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18650,20139,Osage County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20141,Osborne County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
19050,20143,Ottawa County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20145,Pawnee County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17300,20147,Phillips County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18350,20149,Pottawatomie County,22368,0,301.9646887,50.02693678,50,0.026936781,251.9377519,301.9377519,16.56714797,0.008920507,,,,,,,,
17950,20151,Pratt County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20153,Rawlins County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20155,Reno County,64278,0,2052.160171,678.1322537,335.5,342.6322537,1374.027917,1709.527917,33.04480144,16.69617502,,,,,,,,
16550,20157,Republic County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20159,Rice County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18350,20161,Riley County,74893,0,3462.340616,579.358166,274,305.358166,2882.98245,3156.98245,16.73313605,8.819414374,,,,,,,,
16550,20163,Rooks County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20165,Rush County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20167,Russell County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18300,20169,Saline County,55751,0,1943.069997,733.3521295,359,374.3521295,1209.717867,1568.717867,37.74193059,19.26601358,,,,,,,,
20750,20171,Scott County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18950,20173,Sedgwick County,503189,0,19668.91813,4354.414275,3072.5,1281.914275,15314.50386,18387.00386,22.13855509,6.517462053,,,,,,,,
16550,20175,Seward County,23334,0,536.6828653,205.0138934,104.5,100.5138934,331.6689719,436.1689719,38.20019357,18.72873161,,,,,,,,
18650,20177,Shawnee County,178942,0,6989.106969,2467.068697,1792,675.068697,4522.038273,6314.038273,35.29876861,9.658869151,,,,,,,,
16850,20179,Sheridan County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20181,Sherman County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20183,Smith County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20185,Stafford County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20187,Stanton County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17500,20189,Stevens County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
19900,20191,Sumner County,23716,0,469.1880599,175.1605904,175,0.160590409,294.0274695,469.0274695,37.33270417,0.034227301,,,,,,,,
20250,20193,Thomas County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20195,Trego County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
18650,20197,Wabaunsee County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
17150,20199,Wallace County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20201,Washington County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20203,Wichita County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20205,Wilson County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
16550,20207,Woodson County,,1,,,,,,,,,9516.803747,3696.089028,1963,1733.089028,5820.71472,7783.71472,38.83750391,18.2108308
21350,20209,Wyandotte County,159183,0,8812,3361,2991.5,369.5,5451,8442.5,38.14117113,4.19314571,,,,,,,,
13400,21001,Adair County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
14350,21003,Allen County,20254,0,502.0221274,234.4341717,139.5,94.93417165,267.5879558,407.0879558,46.69797582,18.91035603,,,,,,,,
20200,21005,Anderson County,21698,0,574.2809033,133.6143976,54,79.61439759,440.6665057,494.6665057,23.26638355,13.8633197,,,,,,,,
15400,21007,Ballard County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
15450,21009,Barren County,42723,0,2100.798127,976.4002242,488,488.4002242,1124.397903,1612.397903,46.47758448,23.24831776,,,,,,,,
13400,21011,Bath County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
13400,21013,Bell County,28226,0,985.2851722,489.6988527,830,0,495.5863195,985.2851722,49.70123032,0,,,,,,,,
20600,21015,Boone County,123103,0,2075.065682,406.2193075,842,0,1668.846374,2075.065682,19.57621443,0,,,,,,,,
19150,21017,Bourbon County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
15250,21019,Boyd County,49175,0,1721.582177,751.6347537,785,0,969.9474229,1721.582177,43.65953388,0,,,,,,,,
15350,21021,Boyle County,28872,0,1415.915833,468.2625011,357,111.2625011,947.6533318,1304.653332,33.07135144,7.857988346,,,,,,,,
20600,21023,Bracken County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
13400,21025,Breathitt County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
14000,21027,Breckinridge County,20087,0,367.846255,115.4600465,101.5,13.96004653,252.3862085,353.8862085,31.38812614,3.795076432,,,,,,,,
18200,21029,Bullitt County,76004,0,1299.696419,467.7968849,318.5,149.2968849,831.8995341,1150.399534,35.99278093,11.48705826,,,,,,,,
13600,21031,Butler County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
15400,21033,Caldwell County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
17250,21035,Calloway County,37589,0,1907.084806,970.8909442,164,806.8909442,936.1938618,1100.193862,50.90968903,42.31017633,,,,,,,,
20600,21037,Campbell County,90939,0,3909.595713,1558.691673,1173.5,385.1916727,2350.904041,3524.404041,39.86835946,9.852468155,,,,,,,,
13400,21039,Carlisle County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
15350,21041,Carroll County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
13400,21043,Carter County,27316,0,534.1674167,234.7869379,177.5,57.2869379,299.3804788,476.8804788,43.95381122,10.7245287,,,,,,,,
13400,21045,Casey County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
15800,21047,Christian County,74411,0,2826.536543,736.6680894,761,0,2089.868454,2826.536543,26.06257086,0,,,,,,,,
19150,21049,Clark County,35608,0,1449.557013,645.9413799,653,0,803.6156333,1449.557013,44.56129521,0,,,,,,,,
13400,21051,Clay County,21509,0,626.8429117,203.9082278,154.5,49.40822782,422.9346838,577.4346838,32.52939836,7.882074903,,,,,,,,
13400,21053,Clinton County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
14450,21055,Crittenden County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
13400,21057,Cumberland County,,1,,,,,,,,,21673.80846,8917.494118,5460,3457.494118,12756.31434,18216.31434,41.1441032,15.95240691
