l30_4,county,Total,units_no_USDA,per100_no_USDA,abbrev,countyname,population,usda,state_flag,Gap_No_USDA,Units,Gap,per100,All_HUD,All_HUD_noPH,PH,over_flag,Units_No_HUD,Unitsnoasst,eli,gap_no_hud,gap_no_assisted,per100_no_HUD,per100_no_assisted,ST_Total,ST_Gap_No_assisted,ST_eli,eli_TPaff_noPH,ST_Per100_No_Assisted,ST_Unitsnoasst,puh_1_total,ST_Units_no_USDA,ST_Per100_No_USDA,ST_usda,ST_population,ST_Units_No_HUD,ST_Units,ST_Gap_No_HUD,ST_Gap_No_USDA,ST_Gap,ST_per100,ST_per100_No_HUD,ST_over_flag,MinEli,MaxEli,min_max_same
14000,28085,,,,MS,Lincoln County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
15350,28087,2501.7868339,1556.7652821,62.226136179,MS,Lowndes County,59736,81,0,945.02155172,1637.7652821,864.02155172,65.463822096,1342,844,498,0,296.76528213,215.76528213,1341,2205.0215517,2286.0215517,11.862133021,8.6244471036,,,,,,,,,,,,,,,,,,,,,,
17650,28089,3497.7320089,1727.1565066,49.379326437,MS,Madison County,98622,17,0,1770.5755024,1744.1565066,1753.5755024,49.865355668,701,570,131,0,1043.1565066,1026.1565066,701,2454.5755024,2471.5755024,29.823797361,29.337768129,,,,,,,,,,,,,,,,,,,,,,
12650,28091,,,,MS,Marion County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
13800,28093,,,,MS,Marshall County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12950,28095,,,,MS,Monroe County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28097,,,,MS,Montgomery County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28099,1284.6453081,605.62464986,47.143335676,MS,Neshoba County,29596,58,0,679.02065826,663.62464986,621.02065826,51.658200568,241,192,49,0,422.62464986,364.62464986,241,862.02065826,920.02065826,32.898158518,28.383293626,,,,,,,,,,,,,,,,,,,,,,
13650,28101,,,,MS,Newton County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28103,,,,MS,Noxubee County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
15050,28105,3037.5172414,1314.6103448,43.279107256,MS,Oktibbeha County,48639,56,0,1722.9068966,1370.6103448,1666.9068966,45.122718191,673,448,225,0,697.61034483,641.61034483,673,2339.9068966,2395.9068966,22.966465353,21.122854418,,,,,,,,,,,,,,,,,,,,,,
12700,28107,,,,MS,Panola County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
14750,28109,1837.6136364,566.59343434,30.833110025,MS,Pearl River County,55293,165,0,1271.020202,731.59343434,1106.020202,39.812146572,269,50,219,0,462.59343434,297.59343434,269,1375.020202,1540.020202,25.173596081,16.194559534,,,,,,,,,,,,,,,,,,,,,,
15050,28111,,,,MS,Perry County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12700,28113,1301.0816791,1065.6915067,81.908117204,MS,Pike County,40209,132,0,235.39017247,1197.6915067,103.39017247,92.053521764,747,439,308,0,450.69150667,318.69150667,747,850.39017247,982.39017247,34.639755051,24.494350492,,,,,,,,,,,,,,,,,,,,,,
15100,28115,,,,MS,Pontotoc County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28117,,,,MS,Prentiss County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28119,,,,MS,Quitman County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
17650,28121,1874.4686447,725.74611067,38.717431348,MS,Rankin County,145483,104,0,1148.7225341,829.74611067,1044.7225341,44.265670327,350,329,21,0,479.74611067,375.74611067,350,1394.7225341,1498.7225341,25.593712224,20.045473245,,,,,,,,,,,,,,,,,,,,,,
12650,28123,972.28816527,435.05322129,44.745296387,MS,Scott County,28312,58,0,537.23494398,493.05322129,479.23494398,50.710606063,143,122,21,0,350.05322129,292.05322129,143,622.23494398,680.23494398,36.003032207,30.037722531,,,,,,,,,,,,,,,,,,,,,,
12650,28125,,,,MS,Sharkey County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
13550,28127,,,,MS,Simpson County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
13450,28129,,,,MS,Smith County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
16450,28131,,,,MS,Stone County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28133,,,,MS,Sunflower County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28135,,,,MS,Tallahatchie County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
14200,28137,,,,MS,Tate County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28139,,,,MS,Tippah County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28141,,,,MS,Tishomingo County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
13800,28143,,,,MS,Tunica County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
14100,28145,,,,MS,Union County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28147,,,,MS,Walthall County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
16500,28149,1866.4482049,1395.1760805,74.750324002,MS,Warren County,48291,0,0,471.2721244,1395.1760805,471.2721244,74.750324002,727,449,278,0,668.17608049,668.17608049,727,1198.2721244,1198.2721244,35.799336876,35.799336876,,,,,,,,,,,,,,,,,,,,,,
12650,28151,2145.9365256,1658.5423163,77.287575679,MS,Washington County,50038,59,0,487.39420935,1717.5423163,428.39420935,80.036958026,883,883,0,0,834.54231626,775.54231626,883,1311.3942094,1370.3942094,38.889422231,36.140039885,,,,,,,,,,,,,,,,,,,,,,
12650,28153,,,,MS,Wayne County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
13400,28155,,,,MS,Webster County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28157,,,,MS,Wilkinson County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
13150,28159,,,,MS,Winston County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28161,,,,MS,Yalobusha County,,,,,,,,,,,,,,,,,,,88576,57919,26041,26046,34.610955564,30657,8083,56698,64.010567197,7373,2984345,38030,64071,50546,31878,24505,72.334492413,42.93488078,0,12650,17650,
12650,28163,1595.4284135,867.96572692,54.403301307,MS,Yazoo County,28076,116,0,727.46268657,983.96572692,611.46268657,61.674075665,537,340,197,0,446.96572692,330.96572692,537,1148.4626866,1264.4626866,28.015404711,20.744630353,,,,,,,,,,,,,,,,,,,,,,
14350,29001,1409.9154201,649.47257618,46.064648057,MO,Adair County,25642,50,0,760.44284395,699.47257618,710.44284395,49.610960075,264,191,73,0,436.47257618,386.47257618,263,973.44284395,1023.442844,30.957358856,27.411046837,,,,,,,,,,,,,,,,,,,,,,
16900,29003,,,,MO,Andrew County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
16100,29005,,,,MO,Atchison County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
15450,29007,,,,MO,Audrain County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29009,,,,MO,Barry County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
15050,29011,,,,MO,Barton County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
15350,29013,,,,MO,Bates County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29015,,,,MO,Benton County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
16400,29017,,,,MO,Bollinger County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
19800,29019,10441,2586,24.767742553,MO,Boone County,168268,115,0,7855,2701,7740,25.86916962,1532,968,564,0,1171,1056,1530,9270,9385,11.215400824,10.113973757,,,,,,,,,,,,,,,,,,,,,,
16900,29021,3428.5074627,2114.1791045,61.664707675,MO,Buchanan County,89536,2,0,1314.3283582,2116.1791045,1312.3283582,61.723042097,1227,1112,115,0,889.17910448,887.17910448,1227,2539.3283582,2541.3283582,25.934874407,25.876539985,,,,,,,,,,,,,,,,,,,,,,
14350,29023,1384.1492087,470.5772419,33.99758053,MO,Butler County,42957,97,0,913.57196684,567.5772419,816.57196684,41.005495529,511,142,369,0,56.577241899,-40.4227581,511,1327.5719668,1424.5719668,4.0875103307,-2.920404668,,,,,,,,,,,,,,,,,,,,,,
22000,29025,,,,MO,Caldwell County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
19100,29027,999.6740038,744.46356736,74.47063388,MO,Callaway County,44483,60,0,255.21043643,804.46356736,195.21043643,80.472590495,332,175,157,0,473.46356736,413.46356736,331,526.21043643,586.21043643,47.361796502,41.359839887,,,,,,,,,,,,,,,,,,,,,,
15400,29029,,,,MO,Camden County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
16400,29031,2513.0510645,1674.2702097,66.623007918,MO,Cape Girardeau County,77031,35,0,838.78085481,1709.2702097,803.78085481,68.015737278,788,788,0,0,921.2702097,886.2702097,788,1591.7808548,1626.7808548,36.659430551,35.266701191,,,,,,,,,,,,,,,,,,,,,,
15500,29033,,,,MO,Carroll County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29035,,,,MO,Carter County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
22000,29037,3302.8441411,1804.7729238,54.642993938,MO,Cass County,100339,247,0,1498.0712173,2051.7729238,1251.0712173,62.121397079,737,737,0,0,1318.7729238,1071.7729238,733,1984.0712173,2231.0712173,39.928403141,32.45,,,,,,,,,,,,,,,,,,,,,,
14350,29039,,,,MO,Cedar County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
16450,29041,,,,MO,Chariton County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
16600,29043,,,,MO,Christian County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
15250,29045,,,,MO,Clark County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
22000,29047,7289.9114321,3499.0631634,47.998706102,MO,Clay County,227984,125,0,3790.8482687,3624.0631634,3665.8482687,49.713404575,1927,1644,283,0,1714.0631634,1589.0631634,1910,5575.8482687,5700.8482687,23.51281191,21.798113437,,,,,,,,,,,,,,,,,,,,,,
22000,29049,,,,MO,Clinton County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
21000,29051,2631.6478178,2078.7487666,78.990385891,MO,Cole County,76426,57,0,552.89905123,2135.7487666,495.89905123,81.156329207,889,595,294,0,1264.7487666,1207.7487666,871,1366.8990512,1423.8990512,48.059195384,45.893252069,,,,,,,,,,,,,,,,,,,,,,
16300,29053,,,,MO,Cooper County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29055,,,,MO,Crawford County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29057,,,,MO,Dade County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29059,,,,MO,Dallas County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29061,,,,MO,Daviess County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
16900,29063,,,,MO,DeKalb County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29065,,,,MO,Dent County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29067,,,,MO,Douglas County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29069,1362.5066352,763.00235919,55.999900439,MO,Dunklin County,31778,172,0,599.50427602,935.00235919,427.50427602,68.623692173,583,231,352,0,352.00235919,180.00235919,583,1010.504276,1182.504276,25.834909724,13.211117989,,,,,,,,,,,,,,,,,,,,,,
21100,29071,1297,1001,77.178103315,MO,Franklin County,101682,184,0,296,1185,112,91.364687741,384,384,0,0,811,627,374,486,670,62.528912876,48.34232845,,,,,,,,,,,,,,,,,,,,,,
15050,29073,,,,MO,Gasconade County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14800,29075,,,,MO,Gentry County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
16600,29077,7181.8536242,3015.6523575,41.989888896,MO,Greene County,280657,179,0,4166.2012667,3194.6523575,3987.2012667,44.48228166,1984,1413,571,0,1213.6523575,1034.6523575,1981,5968.2012667,6147.2012667,16.89887348,14.406480717,,,,,,,,,,,,,,,,,,,,,,
14350,29079,,,,MO,Grundy County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14550,29081,,,,MO,Harrison County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
15050,29083,,,,MO,Henry County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29085,,,,MO,Hickory County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
15050,29087,,,,MO,Holt County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
19800,29089,,,,MO,Howard County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29091,2104.648,930.024,44.189052041,MO,Howell County,40469,98,0,1174.624,1028.024,1076.624,48.84541263,430,305,125,0,599.024,501.024,429,1505.624,1603.624,28.461956584,23.805595995,,,,,,,,,,,,,,,,,,,,,,
14350,29093,,,,MO,Iron County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
22000,29095,33039,22798,69.003299131,MO,Jackson County,678167,71,0,10241,22869,10170,69.218196677,14617,12780,1837,0,8288,8217,14581,24751,24822,25.085505009,24.870607464,,,,,,,,,,,,,,,,,,,,,,
14450,29097,2466.9056765,1443.4694836,58.513363414,MO,Jasper County,116996,160,0,1023.4361929,1603.4694836,863.43619292,64.999221448,943,807,136,0,660.46948357,500.46948357,943,1806.4361929,1966.4361929,26.773195662,20.287337629,,,,,,,,,,,,,,,,,,,,,,
21100,29099,2315,2115,91.360691145,MO,Jefferson County,220558,105,0,200,2220,95,95.896328294,1065,1038,27,0,1156,1051,1064,1159,1264,49.935205184,45.399568035,,,,,,,,,,,,,,,,,,,,,,
18050,29101,2179.1880551,756.30260337,34.705706173,MO,Johnson County,53879,162,0,1422.8854518,918.30260337,1260.8854518,42.139667626,172,172,0,0,746.30260337,584.30260337,172,1432.8854518,1594.8854518,34.246819664,26.812858211,,,,,,,,,,,,,,,,,,,,,,
14350,29103,,,,MO,Knox County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
14350,29105,1154.6429938,470.30942133,40.732020535,MO,Laclede County,35544,120,0,684.33357245,590.30942133,564.33357245,51.124843307,228,148,80,0,362.30942133,242.30942133,228,792.33357245,912.33357245,31.378480039,20.985657267,,,,,,,,,,,,,,,,,,,,,,
22000,29107,,,,MO,Lafayette County,,,,,,,,,,,,,,,,,,,188957,136342,50614,50921,27.844959435,52615,11384,103229,54.630947782,8960,6028076,61575,112189,127382,85728,76768,59.372767349,32.586779003,0,13850,22000,
